YEAR,MONTH,HOUR,WEEKDAY,LATITUDE,LONGITUDE,VISIBILITY,LIGHT,ACCLASS,INJURY,PEDESTRIAN,CYCLIST
2014,10,12,3,43.7616802,-79.34718714,Clear,Daylight,Non-Fatal Injury,Major,1,0
2009,11,11,2,43.76794538,-79.27109029,Rain,Daylight,Non-Fatal Injury,None,1,0
2008,7,11,3,43.75454538,-79.48879029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2008,7,11,3,43.75454538,-79.48879029,Clear,Daylight,Non-Fatal Injury,Minor,0,0
2016,10,11,5,43.70909842,-79.40102015,Clear,Daylight,Non-Fatal Injury,None,1,0
2017,5,11,2,43.74317938,-79.21887629,Clear,Daylight,Non-Fatal Injury,None,1,0
2007,5,11,2,43.65924538,-79.44299029,Rain,Daylight,Non-Fatal Injury,None,1,0
2011,2,11,0,43.68374538,-79.49859029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2016,10,11,5,43.70909842,-79.40102015,Clear,Daylight,Non-Fatal Injury,Major,1,0
2017,5,11,2,43.74317938,-79.21887629,Clear,Daylight,Non-Fatal Injury,Minimal,1,0
2011,2,11,0,43.68374538,-79.49859029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2011,2,11,0,43.68374538,-79.49859029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2012,2,11,2,43.63144538,-79.55229029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2012,2,11,2,43.63144538,-79.55229029,Clear,Daylight,Non-Fatal Injury,Minor,0,0
2012,2,11,2,43.63144538,-79.55229029,Clear,Daylight,Non-Fatal Injury,None,0,0
2014,6,11,2,43.66459234,-79.35595331,Clear,Daylight,Non-Fatal Injury,None,1,0
2014,6,11,2,43.66459234,-79.35595331,Clear,Daylight,Non-Fatal Injury,Major,1,0
2014,12,11,3,43.77400549,-79.35189448,Snow,Daylight,Non-Fatal Injury,Major,0,0
2014,12,11,3,43.77400549,-79.35189448,Snow,Daylight,Non-Fatal Injury,None,0,0
2015,3,11,0,43.66572912,-79.37552271,Clear,Daylight,Non-Fatal Injury,Major,0,1
2016,11,11,6,43.64815863,-79.50774775,Clear,Daylight,Fatal,Fatal,1,0
2015,3,11,0,43.66572912,-79.37552271,Clear,Daylight,Non-Fatal Injury,None,0,1
2015,10,11,6,43.76257666,-79.29469691,Clear,Daylight,Non-Fatal Injury,None,1,0
2015,10,11,6,43.76257666,-79.29469691,Clear,Daylight,Non-Fatal Injury,None,1,0
2015,10,11,6,43.76257666,-79.29469691,Clear,Daylight,Non-Fatal Injury,Major,1,0
2015,10,11,6,43.76257666,-79.29469691,Clear,Daylight,Non-Fatal Injury,Major,1,0
2015,10,11,6,43.76257666,-79.29469691,Clear,Daylight,Non-Fatal Injury,Major,1,0
2015,11,11,6,43.7603031,-79.2229806,Clear,Daylight,Non-Fatal Injury,None,1,0
2015,11,11,6,43.7603031,-79.2229806,Clear,Daylight,Non-Fatal Injury,Major,1,0
2015,12,11,1,43.70156439,-79.50344477,Clear,Daylight,Fatal,Major,0,0
2015,12,11,1,43.70156439,-79.50344477,Clear,Daylight,Fatal,None,0,0
2015,12,11,1,43.70156439,-79.50344477,Clear,Daylight,Fatal,Fatal,0,0
2007,7,11,1,43.76184538,-79.38679029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2007,7,11,1,43.76184538,-79.38679029,Clear,Daylight,Non-Fatal Injury,None,0,0
2007,7,11,1,43.76184538,-79.38679029,Clear,Daylight,Non-Fatal Injury,Minor,0,0
2007,7,11,1,43.76184538,-79.38679029,Clear,Daylight,Non-Fatal Injury,None,0,0
2007,7,11,1,43.76184538,-79.38679029,Clear,Daylight,Non-Fatal Injury,None,0,0
2007,7,11,1,43.76184538,-79.38679029,Clear,Daylight,Non-Fatal Injury,None,0,0
2007,7,11,1,43.76184538,-79.38679029,Clear,Daylight,Non-Fatal Injury,Minor,0,0
2007,7,11,1,43.76184538,-79.38679029,Clear,Daylight,Non-Fatal Injury,None,0,0
2007,7,11,1,43.76184538,-79.38679029,Clear,Daylight,Non-Fatal Injury,None,0,0
2007,7,11,1,43.76184538,-79.38679029,Clear,Daylight,Non-Fatal Injury,None,0,0
2007,1,11,4,43.66844538,-79.43899029,Clear,Daylight,Non-Fatal Injury,Minor,1,0
2007,1,11,4,43.66844538,-79.43899029,Clear,Daylight,Non-Fatal Injury,Major,1,0
2007,1,11,4,43.66844538,-79.43899029,Clear,Daylight,Non-Fatal Injury,None,1,0
2007,5,11,0,43.65774538,-79.44579029,Clear,Daylight,Non-Fatal Injury,None,1,0
2007,5,11,0,43.65774538,-79.44579029,Clear,Daylight,Non-Fatal Injury,Major,1,0
2010,8,11,4,43.70704538,-79.39669029,Clear,Daylight,Non-Fatal Injury,None,1,0
2010,8,11,4,43.70704538,-79.39669029,Clear,Daylight,Non-Fatal Injury,None,1,0
2010,8,11,4,43.70704538,-79.39669029,Clear,Daylight,Non-Fatal Injury,Major,1,0
2015,3,11,0,43.78075751,-79.23347101,Clear,Daylight,Non-Fatal Injury,Major,1,0
2015,3,11,0,43.78075751,-79.23347101,Clear,Daylight,Non-Fatal Injury,None,1,0
2008,5,11,0,43.75164538,-79.49559029,Clear,Daylight,Non-Fatal Injury,None,1,0
2008,5,11,0,43.75164538,-79.49559029,Clear,Daylight,Non-Fatal Injury,None,1,0
2008,5,11,0,43.75164538,-79.49559029,Clear,Daylight,Non-Fatal Injury,None,1,0
2008,5,11,0,43.75164538,-79.49559029,Clear,Daylight,Non-Fatal Injury, ,1,0
2008,5,11,0,43.75164538,-79.49559029,Clear,Daylight,Non-Fatal Injury,Major,1,0
2008,11,11,3,43.75994538,-79.31619029,Rain,Daylight,Non-Fatal Injury, ,1,0
2008,11,11,3,43.75994538,-79.31619029,Rain,Daylight,Non-Fatal Injury,None,1,0
2008,11,11,3,43.75994538,-79.31619029,Rain,Daylight,Non-Fatal Injury,Major,1,0
2009,2,11,5,43.71114538,-79.39119029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2013,3,11,5,43.82914538,-79.27609029,Clear,Daylight,Non-Fatal Injury, ,0,1
2013,3,11,5,43.82914538,-79.27609029,Clear,Daylight,Non-Fatal Injury,None,0,1
2013,3,11,5,43.82914538,-79.27609029,Clear,Daylight,Non-Fatal Injury,Major,0,1
2015,10,11,1,43.69482763,-79.53213129,Clear,Daylight,Non-Fatal Injury,Major,0,0
2009,1,11,2,43.82074538,-79.29489029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2010,2,11,3,43.72354538,-79.52129029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2010,2,11,3,43.72354538,-79.52129029,Clear,Daylight,Non-Fatal Injury, ,0,0
2013,8,11,3,43.66046866,-79.43561182,Clear,Daylight,Non-Fatal Injury,Major,0,0
2015,5,11,4,43.78924902,-79.34374628,Clear,Daylight,Non-Fatal Injury,Major,0,0
2016,10,11,2,43.67471274,-79.43097315,Clear,Daylight,Fatal,None,1,0
2016,10,11,2,43.67471274,-79.43097315,Clear,Daylight,Fatal,Fatal,1,0
2007,9,11,2,43.77854538,-79.33799029,Clear,Daylight,Non-Fatal Injury,Minimal,0,0
2007,9,11,2,43.77854538,-79.33799029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2008,4,11,6,43.68424538,-79.48399029,Clear,Daylight,Non-Fatal Injury,None,0,0
2008,4,11,6,43.68424538,-79.48399029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2008,4,11,6,43.68424538,-79.48399029,Clear,Daylight,Non-Fatal Injury, ,0,0
2008,4,11,6,43.68424538,-79.48399029,Clear,Daylight,Non-Fatal Injury,None,0,0
2008,7,11,2,43.77594538,-79.30659029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2008,7,11,2,43.77594538,-79.30659029,Clear,Daylight,Non-Fatal Injury, ,0,0
2008,7,11,2,43.77594538,-79.30659029,Clear,Daylight,Non-Fatal Injury,None,0,0
2010,6,11,5,43.76864538,-79.18509029,Other,Daylight,Non-Fatal Injury,None,1,0
2010,6,11,5,43.76864538,-79.18509029,Other,Daylight,Non-Fatal Injury,Major,1,0
2011,2,11,3,43.74114569,-79.21446619,Rain,Daylight,Non-Fatal Injury, ,0,0
2011,2,11,3,43.74114569,-79.21446619,Rain,Daylight,Non-Fatal Injury,None,0,0
2011,2,11,3,43.74114569,-79.21446619,Rain,Daylight,Non-Fatal Injury,Major,0,0
2011,2,11,3,43.74114569,-79.21446619,Rain,Daylight,Non-Fatal Injury, ,0,0
2011,2,11,3,43.74114569,-79.21446619,Rain,Daylight,Non-Fatal Injury,None,0,0
2012,9,11,1,43.64824538,-79.38179029,Clear,Daylight,Non-Fatal Injury, ,0,1
2012,9,11,1,43.64824538,-79.38179029,Clear,Daylight,Non-Fatal Injury,None,0,1
2012,9,11,1,43.64824538,-79.38179029,Clear,Daylight,Non-Fatal Injury,Major,0,1
2013,4,11,2,43.81894538,-79.26739029,Rain,Daylight,Non-Fatal Injury,None,0,0
2013,4,11,2,43.81894538,-79.26739029,Rain,Daylight,Non-Fatal Injury,Major,0,0
2013,4,11,2,43.81894538,-79.26739029,Rain,Daylight,Non-Fatal Injury,Minor,0,0
2017,11,11,2,43.73013266,-79.38139735,Clear,Daylight,Non-Fatal Injury,Major,0,0
2008,4,11,1,43.78804358,-79.14019404,Clear,Daylight,Non-Fatal Injury,Major,0,0
2008,4,11,1,43.78804358,-79.14019404,Clear,Daylight,Non-Fatal Injury, ,0,0
2008,4,11,1,43.78804358,-79.14019404,Clear,Daylight,Non-Fatal Injury,None,0,0
2008,8,11,1,43.73464538,-79.46599029,Clear,Daylight,Fatal, ,1,0
2008,8,11,1,43.73464538,-79.46599029,Clear,Daylight,Fatal,None,1,0
2008,8,11,1,43.73464538,-79.46599029,Clear,Daylight,Fatal,Fatal,1,0
2011,11,11,3,43.68234538,-79.36239029,Clear,Daylight,Fatal, ,0,0
2011,11,11,3,43.68234538,-79.36239029,Clear,Daylight,Fatal,None,0,0
2011,11,11,3,43.68234538,-79.36239029,Clear,Daylight,Fatal,None,0,0
2011,11,11,3,43.68234538,-79.36239029,Clear,Daylight,Fatal,Fatal,0,0
2011,11,11,3,43.68234538,-79.36239029,Clear,Daylight,Fatal, ,0,0
2011,11,11,3,43.68234538,-79.36239029,Clear,Daylight,Fatal,None,0,0
2011,11,11,3,43.68234538,-79.36239029,Clear,Daylight,Fatal,None,0,0
2017,5,11,2,43.74317938,-79.21887629,Clear,Daylight,Non-Fatal Injury,Major,1,0
2007,5,11,2,43.65924538,-79.44299029,Rain,Daylight,Non-Fatal Injury,None,1,0
2010,6,11,2,43.83654538,-79.25119029,Clear,Daylight,Non-Fatal Injury, ,0,0
2017,6,11,5,43.70626791,-79.25125513,Clear,Daylight,Fatal,None,1,0
2010,6,11,2,43.83654538,-79.25119029,Clear,Daylight,Non-Fatal Injury,None,0,0
2010,6,11,2,43.83654538,-79.25119029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2011,5,11,0,43.77523382,-79.32300959,Clear,Daylight,Non-Fatal Injury, ,0,0
2011,5,11,0,43.77523382,-79.32300959,Clear,Daylight,Non-Fatal Injury,None,0,0
2011,5,11,0,43.77523382,-79.32300959,Clear,Daylight,Non-Fatal Injury,None,0,0
2011,5,11,0,43.77523382,-79.32300959,Clear,Daylight,Non-Fatal Injury,Major,0,0
2013,6,11,3,43.68374538,-79.41509029,Clear,Daylight,Non-Fatal Injury, ,1,0
2013,6,11,3,43.68374538,-79.41509029,Clear,Daylight,Non-Fatal Injury,None,1,0
2013,6,11,3,43.68374538,-79.41509029,Clear,Daylight,Non-Fatal Injury,Major,1,0
2014,9,11,1,43.66324194,-79.46764002,Clear,Daylight,Non-Fatal Injury,None,1,0
2014,9,11,1,43.66324194,-79.46764002,Clear,Daylight,Non-Fatal Injury,Major,1,0
2016,11,11,6,43.64815863,-79.50774775,Clear,Daylight,Fatal,None,1,0
2007,5,11,2,43.65924538,-79.44299029,Rain,Daylight,Non-Fatal Injury,Major,1,0
2015,5,11,4,43.67819937,-79.34827051,Clear,Daylight,Non-Fatal Injury,None,0,0
2015,5,11,4,43.67819937,-79.34827051,Clear,Daylight,Non-Fatal Injury,Major,0,0
2015,5,11,4,43.67819937,-79.34827051,Clear,Daylight,Non-Fatal Injury,None,0,0
2015,5,11,4,43.67819937,-79.34827051,Clear,Daylight,Non-Fatal Injury,None,0,0
2015,7,11,0,43.78947409,-79.32355128,Clear,Daylight,Non-Fatal Injury,Major,0,0
2015,7,11,0,43.78947409,-79.32355128,Clear,Daylight,Non-Fatal Injury,None,0,0
2009,1,11,0,43.72604538,-79.31349029,Clear,Daylight,Non-Fatal Injury,None,1,0
2009,1,11,0,43.72604538,-79.31349029,Clear,Daylight,Non-Fatal Injury,Major,1,0
2010,8,11,3,43.73554538,-79.25319029,Clear,Daylight,Non-Fatal Injury,Minimal,0,0
2010,8,11,3,43.73554538,-79.25319029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2010,8,11,3,43.73554538,-79.25319029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2010,8,11,3,43.73554538,-79.25319029,Clear,Daylight,Non-Fatal Injury, ,0,0
2010,8,11,3,43.73554538,-79.25319029,Clear,Daylight,Non-Fatal Injury,None,0,0
2013,6,11,2,43.80849798,-79.37249384,Clear,Daylight,Non-Fatal Injury, ,0,0
2013,6,11,2,43.80849798,-79.37249384,Clear,Daylight,Non-Fatal Injury,Minimal,0,0
2013,6,11,2,43.80849798,-79.37249384,Clear,Daylight,Non-Fatal Injury,Major,0,0
2013,6,11,2,43.80849798,-79.37249384,Clear,Daylight,Non-Fatal Injury,None,0,0
2016,3,11,1,43.67981299,-79.41697321,Snow,Daylight,Non-Fatal Injury,None,1,0
2016,3,11,1,43.67981299,-79.41697321,Snow,Daylight,Non-Fatal Injury,None,1,0
2016,3,11,1,43.67981299,-79.41697321,Snow,Daylight,Non-Fatal Injury,Major,1,0
2016,10,11,2,43.73451956,-79.2580987,Clear,Daylight,Fatal,Fatal,1,0
2016,10,11,2,43.73451956,-79.2580987,Clear,Daylight,Fatal,None,1,0
2010,1,11,5,43.70714538,-79.44309029,Clear,Daylight,Non-Fatal Injury,None,1,0
2010,1,11,5,43.70714538,-79.44309029,Clear,Daylight,Non-Fatal Injury,Major,1,0
2014,6,11,3,43.7645069,-79.38747797,Clear,Daylight,Non-Fatal Injury,None,0,0
2014,6,11,3,43.7645069,-79.38747797,Clear,Daylight,Non-Fatal Injury,Major,0,0
2014,6,11,3,43.7645069,-79.38747797,Clear,Daylight,Non-Fatal Injury,Major,0,0
2007,2,11,5,43.68564538,-79.31279029,Clear,Daylight,Non-Fatal Injury,Major,1,0
2007,2,11,5,43.68564538,-79.31279029,Clear,Daylight,Non-Fatal Injury,None,1,0
2007,7,11,0,43.70014532,-79.51619349,Clear,Daylight,Non-Fatal Injury,Minimal,0,1
2007,7,11,0,43.70014532,-79.51619349,Clear,Daylight,Non-Fatal Injury,Major,0,1
2010,9,11,3,43.65164538,-79.38309029,Clear,Daylight,Non-Fatal Injury,None,1,0
2010,9,11,3,43.65164538,-79.38309029,Clear,Daylight,Non-Fatal Injury,Major,1,0
2010,9,11,3,43.65164538,-79.38309029,Clear,Daylight,Non-Fatal Injury, ,1,0
2010,9,11,3,43.65164538,-79.38309029,Clear,Daylight,Non-Fatal Injury,None,1,0
2010,10,11,0,43.65634538,-79.45249029,Clear,Daylight,Non-Fatal Injury,None,1,0
2010,10,11,0,43.65634538,-79.45249029,Clear,Daylight,Non-Fatal Injury, ,1,0
2010,10,11,0,43.65634538,-79.45249029,Clear,Daylight,Non-Fatal Injury, ,1,0
2010,10,11,0,43.65634538,-79.45249029,Clear,Daylight,Non-Fatal Injury,None,1,0
2010,10,11,0,43.65634538,-79.45249029,Clear,Daylight,Non-Fatal Injury,Major,1,0
2013,6,11,1,43.61744538,-79.54199029,Clear,Daylight,Non-Fatal Injury, ,0,1
2013,6,11,1,43.61744538,-79.54199029,Clear,Daylight,Non-Fatal Injury,None,0,1
2013,6,11,1,43.61744538,-79.54199029,Clear,Daylight,Non-Fatal Injury,Major,0,1
2013,11,11,2,43.66041907,-79.37589655,Clear,Daylight,Non-Fatal Injury,None,1,0
2013,11,11,2,43.66041907,-79.37589655,Clear,Daylight,Non-Fatal Injury,Major,1,0
2014,7,11,6,43.74706991,-79.20122156,Clear,Daylight,Non-Fatal Injury,None,0,0
2014,7,11,6,43.74706991,-79.20122156,Clear,Daylight,Non-Fatal Injury,Major,0,0
2016,7,11,1,43.73653372,-79.56380091,Clear,Daylight,Fatal,Fatal,1,0
2016,7,11,1,43.73653372,-79.56380091,Clear,Daylight,Fatal,None,1,0
2009,9,11,1,43.72094538,-79.50859029,Rain,Daylight,Fatal,None,1,0
2009,9,11,1,43.72094538,-79.50859029,Rain,Daylight,Fatal, ,1,0
2009,9,11,1,43.72094538,-79.50859029,Rain,Daylight,Fatal,Fatal,1,0
2011,5,11,5,43.80884538,-79.26279029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2011,5,11,5,43.80884538,-79.26279029,Clear,Daylight,Non-Fatal Injury, ,0,0
2010,10,11,5,43.79309042,-79.35225306,Clear,Daylight,Non-Fatal Injury,None,1,0
2010,10,11,5,43.79309042,-79.35225306,Clear,Daylight,Non-Fatal Injury,Major,1,0
2007,6,11,3,43.65494538,-79.41559029,Clear,Daylight,Fatal, ,1,0
2007,6,11,3,43.65494538,-79.41559029,Clear,Daylight,Fatal,None,1,0
2007,6,11,3,43.65494538,-79.41559029,Clear,Daylight,Fatal,Fatal,1,0
2008,5,11,0,43.69663962,-79.39630518,Clear,Daylight,Non-Fatal Injury,None,0,0
2008,5,11,0,43.69663962,-79.39630518,Clear,Daylight,Non-Fatal Injury, ,0,0
2008,5,11,0,43.69663962,-79.39630518,Clear,Daylight,Non-Fatal Injury,Major,0,0
2008,5,11,0,43.69664538,-79.39629029,Clear,Daylight,Non-Fatal Injury,None,0,0
2008,5,11,0,43.69664538,-79.39629029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2009,12,11,5,43.60384538,-79.54619029,Clear,Daylight,Non-Fatal Injury,Major,0,1
2013,9,11,6,43.69556387,-79.33964167,Clear,Daylight,Non-Fatal Injury,Minimal,0,0
2013,9,11,6,43.69556387,-79.33964167,Clear,Daylight,Non-Fatal Injury,Minimal,0,0
2013,9,11,6,43.69556387,-79.33964167,Clear,Daylight,Non-Fatal Injury,Major,0,0
2013,9,11,6,43.69556387,-79.33964167,Clear,Daylight,Non-Fatal Injury,Minimal,0,0
2013,9,11,6,43.69556387,-79.33964167,Clear,Daylight,Non-Fatal Injury, ,0,0
2013,9,11,6,43.69556387,-79.33964167,Clear,Daylight,Non-Fatal Injury,None,0,0
2013,9,11,6,43.69556387,-79.33964167,Clear,Daylight,Non-Fatal Injury,Major,0,0
2009,11,11,0,43.64904538,-79.35249029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2009,11,11,0,43.64904538,-79.35249029,Clear,Daylight,Non-Fatal Injury,None,0,0
2011,10,11,3,43.65794538,-79.38159029,Clear,Daylight,Non-Fatal Injury, ,1,0
2011,10,11,3,43.65794538,-79.38159029,Clear,Daylight,Non-Fatal Injury,None,1,0
2011,10,11,3,43.65794538,-79.38159029,Clear,Daylight,Non-Fatal Injury,Major,1,0
2017,6,11,5,43.70626791,-79.25125513,Clear,Daylight,Fatal,Fatal,1,0
2011,6,11,2,43.79234538,-79.44589029,Clear,Daylight,Fatal,None,1,0
2011,6,11,2,43.79234538,-79.44589029,Clear,Daylight,Fatal,Major,1,0
2011,6,11,2,43.79234538,-79.44589029,Clear,Daylight,Fatal,Fatal,1,0
2014,7,11,2,43.67075308,-79.3889123,Clear,Daylight,Non-Fatal Injury,None,1,0
2014,7,11,2,43.67075308,-79.3889123,Clear,Daylight,Non-Fatal Injury,Major,1,0
2017,5,11,1,43.75872763,-79.31112299,Clear,Daylight,Fatal,Fatal,0,0
2008,11,11,5,43.66284538,-79.33219029,Clear,Daylight,Non-Fatal Injury,None,1,0
2017,8,11,0,43.69052838,-79.40423929,Clear,Daylight,Non-Fatal Injury,None,0,0
2017,8,11,0,43.69052838,-79.40423929,Clear,Daylight,Non-Fatal Injury,Major,0,0
2010,5,11,3,43.65044538,-79.44189029,Clear,Daylight,Fatal, ,1,0
2010,5,11,3,43.65044538,-79.44189029,Clear,Daylight,Fatal,None,1,0
2010,5,11,3,43.65044538,-79.44189029,Clear,Daylight,Fatal,Fatal,1,0
2013,9,11,5,43.64904364,-79.36729059,Clear,Daylight,Non-Fatal Injury,None,1,0
2013,9,11,5,43.64904364,-79.36729059,Clear,Daylight,Non-Fatal Injury,Major,1,0
2015,8,11,1,43.71534689,-79.47956476,Clear,Daylight,Fatal,Fatal,0,0
2015,8,11,1,43.71534689,-79.47956476,Clear,Daylight,Fatal,None,0,0
2015,8,11,1,43.71534689,-79.47956476,Clear,Daylight,Fatal,Minor,0,0
2008,10,11,4,43.60604538,-79.54709029,Clear,Daylight,Non-Fatal Injury, ,1,0
2008,10,11,4,43.60604538,-79.54709029,Clear,Daylight,Non-Fatal Injury,None,1,0
2009,3,11,1,43.66744574,-79.3433877,Clear,Daylight,Non-Fatal Injury,None,0,1
2008,10,11,4,43.60604538,-79.54709029,Clear,Daylight,Non-Fatal Injury,Minimal,1,0
2008,10,11,4,43.60604538,-79.54709029,Clear,Daylight,Non-Fatal Injury,Major,1,0
2009,7,11,5,43.69274538,-79.31589029,Clear,Daylight,Fatal,None,1,0
2009,7,11,5,43.69274538,-79.31589029,Clear,Daylight,Fatal, ,1,0
2009,7,11,5,43.69274538,-79.31589029,Clear,Daylight,Fatal,None,1,0
2009,7,11,5,43.69274538,-79.31589029,Clear,Daylight,Fatal,Fatal,1,0
2016,1,11,5,43.65291556,-79.4062768,Clear,Daylight,Non-Fatal Injury,Minimal,0,0
2016,1,11,5,43.65291556,-79.4062768,Clear,Daylight,Non-Fatal Injury,None,0,0
2016,1,11,5,43.65291556,-79.4062768,Clear,Daylight,Non-Fatal Injury,Major,0,0
2016,1,11,5,43.65291556,-79.4062768,Clear,Daylight,Non-Fatal Injury,Minor,0,0
2016,1,11,5,43.65291556,-79.4062768,Clear,Daylight,Non-Fatal Injury,None,0,0
2016,1,11,5,43.65291556,-79.4062768,Clear,Daylight,Non-Fatal Injury,None,0,0
2008,5,11,4,43.74154538,-79.23449029,Rain,Daylight,Non-Fatal Injury,Major,1,0
2008,5,11,4,43.74154538,-79.23449029,Rain,Daylight,Non-Fatal Injury,Major,1,0
2008,5,11,4,43.74154538,-79.23449029,Rain,Daylight,Non-Fatal Injury,Major,1,0
2013,4,11,2,43.81114538,-79.36079029,Rain,Daylight,Non-Fatal Injury,Major,0,0
2013,4,11,2,43.81114538,-79.36079029,Rain,Daylight,Non-Fatal Injury,Minor,0,0
2013,4,11,2,43.81114538,-79.36079029,Rain,Daylight,Non-Fatal Injury,Minor,0,0
2014,10,11,4,43.63791235,-79.4469491,Clear,Daylight,Non-Fatal Injury,Major,1,0
2014,10,11,4,43.63791235,-79.4469491,Clear,Daylight,Non-Fatal Injury,None,1,0
2017,12,11,3,43.64876938,-79.52871329,Clear,Daylight,Non-Fatal Injury,None,1,0
2017,12,11,3,43.64876938,-79.52871329,Clear,Daylight,Non-Fatal Injury,Major,1,0
2007,6,11,1,43.75074538,-79.38469029,Clear,Daylight,Non-Fatal Injury,None,0,1
2007,6,11,1,43.75074538,-79.38469029,Clear,Daylight,Non-Fatal Injury,Major,0,1
2017,12,11,2,43.65432699,-79.42266474,Other,Daylight,Fatal,Fatal,0,1
2017,12,11,2,43.65432699,-79.42266474,Other,Daylight,Fatal,None,0,1
2007,1,11,5,43.76404538,-79.20559029,Rain,Daylight,Non-Fatal Injury,None,0,0
2007,1,11,5,43.76404538,-79.20559029,Rain,Daylight,Non-Fatal Injury,Minor,0,0
2007,1,11,5,43.76404538,-79.20559029,Rain,Daylight,Non-Fatal Injury,Major,0,0
2007,1,11,5,43.76404538,-79.20559029,Rain,Daylight,Non-Fatal Injury,Minimal,0,0
2007,1,11,5,43.76404538,-79.20559029,Rain,Daylight,Non-Fatal Injury,None,0,0
2007,10,11,0,43.65374538,-79.34909029,Clear,Daylight,Non-Fatal Injury, ,0,0
2007,10,11,0,43.65374538,-79.34909029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2010,9,11,4,43.72744538,-79.26589029,Rain,Daylight,Non-Fatal Injury,None,0,0
2010,9,11,4,43.72744538,-79.26589029,Rain,Daylight,Non-Fatal Injury, ,0,0
2010,9,11,4,43.72744538,-79.26589029,Rain,Daylight,Non-Fatal Injury,Major,0,0
2011,1,11,1,43.65574538,-79.38379029,Clear,Daylight,Non-Fatal Injury,Minor,1,0
2011,1,11,1,43.65574538,-79.38379029,Clear,Daylight,Non-Fatal Injury,None,1,0
2011,1,11,1,43.65574538,-79.38379029,Clear,Daylight,Non-Fatal Injury,Minimal,1,0
2011,1,11,1,43.65574538,-79.38379029,Clear,Daylight,Non-Fatal Injury, ,1,0
2011,1,11,1,43.65574538,-79.38379029,Clear,Daylight,Non-Fatal Injury,Major,1,0
2012,7,11,4,43.65184538,-79.37819029,Clear,Daylight,Non-Fatal Injury, ,0,0
2012,7,11,4,43.65184538,-79.37819029,Clear,Daylight,Non-Fatal Injury,Minimal,0,0
2012,7,11,4,43.65184538,-79.37819029,Clear,Daylight,Non-Fatal Injury, ,0,0
2012,7,11,4,43.65184538,-79.37819029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2012,11,11,4,43.74414023,-79.40671168,Clear,Daylight,Non-Fatal Injury,Major,0,0
2012,11,11,4,43.74414023,-79.40671168,Clear,Daylight,Non-Fatal Injury,None,0,0
2013,5,11,2,43.62354538,-79.53579029,Clear,Daylight,Non-Fatal Injury,None,0,0
2013,5,11,2,43.62354538,-79.53579029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2013,5,11,2,43.62354538,-79.53579029,Clear,Daylight,Non-Fatal Injury,None,0,0
2013,7,11,2,43.77304538,-79.42179029,Clear,Daylight,Non-Fatal Injury,None,1,0
2013,7,11,2,43.77304538,-79.42179029,Clear,Daylight,Non-Fatal Injury,Major,1,0
2013,8,11,3,43.76916083,-79.18283472,Clear,Daylight,Non-Fatal Injury,None,1,0
2013,8,11,3,43.76916083,-79.18283472,Clear,Daylight,Non-Fatal Injury,Major,1,0
2012,5,11,5,43.74944538,-79.55449029,Clear,Daylight,Non-Fatal Injury,None,0,1
2012,5,11,5,43.74944538,-79.55449029,Clear,Daylight,Non-Fatal Injury,Major,0,1
2013,11,11,3,43.66304358,-79.40209589,Clear,Daylight,Fatal,None,1,0
2013,11,11,3,43.66304358,-79.40209589,Clear,Daylight,Fatal,Fatal,1,0
2009,9,11,4,43.73114538,-79.26759029,Clear,Daylight,Non-Fatal Injury,None,1,0
2009,9,11,4,43.73114538,-79.26759029,Clear,Daylight,Non-Fatal Injury,Major,1,0
2009,10,11,1,43.67304538,-79.46499029,Clear,Daylight,Non-Fatal Injury, ,0,1
2009,10,11,1,43.67304538,-79.46499029,Clear,Daylight,Non-Fatal Injury,None,0,1
2009,10,11,1,43.67304538,-79.46499029,Clear,Daylight,Non-Fatal Injury,Major,0,1
2014,2,11,0,43.73891791,-79.57997523,Clear,Daylight,Non-Fatal Injury,None,1,0
2014,2,11,0,43.73891791,-79.57997523,Clear,Daylight,Non-Fatal Injury,Major,1,0
2009,4,11,3,43.76384538,-79.31789029,Clear,Daylight,Non-Fatal Injury, ,0,0
2009,4,11,3,43.76384538,-79.31789029,Clear,Daylight,Non-Fatal Injury,Major,0,0
2012,4,11,2,43.69204538,-79.50279029,Clear,Daylight,Non-Fatal Injury,None,0,0
